Timestamp,Temperature,Humidity
2024-03-30 09:37:22,25.3,60.9
2024-03-30 09:37:42,25.3,60.9
2024-03-30 09:38:02,25.2,61.1
2024-03-30 09:38:22,25.2,61.1
2024-03-30 09:38:42,25.2,61.1
2024-03-30 09:39:02,25.2,61.1
2024-03-30 09:39:22,24.8,61.2
2024-03-30 09:39:42,25.2,61.2
2024-03-30 09:40:02,25.2,61.1
2024-03-30 09:40:22,25.2,61.2
2024-03-30 09:40:42,25.3,61.1
2024-03-30 09:41:02,25.2,61.2
2024-03-30 09:41:22,25.2,61.2
2024-03-30 09:41:42,25.2,61.2
2024-03-30 09:42:02,25.3,61.1
2024-03-30 09:42:22,25.2,61.2
2024-03-30 09:42:42,25.3,61.2
2024-03-30 09:43:02,25.2,61.3
2024-03-30 09:43:22,25.2,61.3
2024-03-30 09:43:42,25.3,61.2
2024-03-30 09:44:02,25.3,61.2
2024-03-30 09:44:22,25.3,61.2
2024-03-30 09:44:42,25.3,61.3
2024-03-30 09:45:02,25.2,61.4
2024-03-30 09:45:22,25.3,61.3
2024-03-30 09:45:42,25.2,61.4
2024-03-30 09:46:02,25.3,61.3
2024-03-30 09:46:22,25.3,61.3
2024-03-30 09:46:42,25.3,61.3
2024-03-30 09:47:02,25.3,61.3
2024-03-30 09:47:22,25.3,61.3
2024-03-30 09:47:42,25.3,61.2
2024-03-30 09:48:02,25.2,61.2
2024-03-30 09:48:22,25.2,61.2
2024-03-30 09:48:42,25.2,61.2
2024-03-30 09:49:02,25.2,61.2
2024-03-30 09:49:22,25.3,61.1
2024-03-30 09:49:42,25.2,61.2
2024-03-30 09:50:02,25.2,61.2
2024-03-30 09:50:22,25.3,61.2
2024-03-30 09:50:42,25.3,61.1
2024-03-30 09:51:02,25.3,61.1
2024-03-30 09:51:22,25.3,61.0
2024-03-30 09:51:42,25.3,60.9
2024-03-30 09:52:02,25.3,60.9
2024-03-30 09:52:22,25.3,60.9
2024-03-30 09:52:42,25.3,60.9
2024-03-30 09:53:02,25.3,60.9
2024-03-30 09:53:22,25.3,60.8
2024-03-30 09:53:42,25.3,60.8
2024-03-30 09:54:02,25.3,60.9
2024-03-30 09:54:22,25.3,60.9
2024-03-30 09:54:42,25.3,60.9
2024-03-30 09:55:02,25.3,60.8
2024-03-30 09:55:22,25.3,60.8
2024-03-30 09:55:42,25.3,60.7
2024-03-30 09:56:02,25.3,60.6
2024-03-30 09:56:22,25.3,60.6
2024-03-30 09:56:42,25.3,60.5
2024-03-30 09:57:02,25.3,60.5
2024-03-30 09:57:22,25.3,60.4
2024-03-30 09:57:42,25.3,60.4
2024-03-30 09:58:02,25.3,60.4
2024-03-30 09:58:22,25.3,60.4
2024-03-30 09:58:42,25.3,60.4
2024-03-30 09:59:02,25.3,60.4
2024-03-30 09:59:22,25.3,60.4
2024-03-30 09:59:42,25.3,60.3
2024-03-30 10:00:02,25.3,60.3
2024-03-30 10:00:22,25.3,60.3
2024-03-30 10:00:42,25.3,60.2
2024-03-30 10:01:02,25.3,60.2
2024-03-30 10:01:22,25.3,60.2
2024-03-30 10:01:42,25.3,60.2
2024-03-30 10:02:02,25.4,60.2
2024-03-30 10:02:22,25.4,60.2
2024-03-30 10:02:42,25.3,60.2
2024-03-30 10:03:02,25.3,60.3
2024-03-30 10:03:22,25.3,60.3
2024-03-30 10:03:42,25.3,60.4
2024-03-30 10:04:02,25.3,60.4
2024-03-30 10:04:22,25.3,60.5
2024-03-30 10:04:42,25.3,60.5
2024-03-30 10:05:02,25.4,60.4
2024-03-30 10:05:22,25.3,60.5
2024-03-30 10:05:42,25.3,60.5
2024-03-30 10:06:05,25.3,60.5
2024-03-30 10:06:22,25.3,60.6
2024-03-30 10:06:42,25.3,60.5
2024-03-30 10:07:02,25.3,60.5
2024-03-30 10:07:22,25.3,60.5
2024-03-30 10:07:42,25.3,60.5
2024-03-30 10:08:02,25.3,60.5
2024-03-30 10:08:22,25.3,60.5
2024-03-30 10:08:42,25.3,60.5
2024-03-30 10:09:02,25.3,60.5
2024-03-30 10:09:22,25.3,60.5
2024-03-30 10:09:42,25.3,60.5
2024-03-30 10:10:02,25.3,60.5
2024-03-30 10:10:22,25.3,60.6
2024-03-30 10:10:42,25.3,60.6
2024-03-30 10:11:02,25.3,60.6
2024-03-30 10:11:22,25.3,60.6
2024-03-30 10:11:42,25.3,60.6
2024-03-30 10:12:02,25.3,60.6
2024-03-30 10:12:22,25.3,60.6
2024-03-30 10:12:42,25.3,60.6
2024-03-30 10:13:02,25.3,60.6
2024-03-30 10:13:22,25.3,60.5
2024-03-30 10:13:42,25.3,60.5
2024-03-30 10:14:02,25.3,60.5
2024-03-30 10:14:22,25.3,60.5
2024-03-30 10:14:42,25.3,60.5
2024-03-30 10:15:02,25.3,60.5
2024-03-30 10:15:22,25.3,60.5
2024-03-30 10:15:42,25.4,60.5
2024-03-30 10:16:02,25.3,60.6
2024-03-30 10:16:22,25.3,60.6
2024-03-30 10:16:42,25.3,60.6
2024-03-30 10:17:02,25.3,60.6
2024-03-30 10:17:22,25.3,60.6
2024-03-30 10:17:42,25.3,60.6
2024-03-30 10:18:02,25.3,60.6
2024-03-30 10:18:22,25.3,60.6
2024-03-30 10:18:42,25.3,60.6
2024-03-30 10:19:02,25.3,60.6
2024-03-30 10:19:22,25.3,60.6
2024-03-30 10:19:42,25.3,60.5
2024-03-30 10:20:02,25.3,60.5
2024-03-30 10:20:22,25.4,60.5
2024-03-30 10:20:42,25.3,60.5
2024-03-30 10:21:02,25.4,60.5
2024-03-30 10:21:22,25.4,60.5
2024-03-30 10:21:42,25.4,60.5
2024-03-30 10:22:02,25.4,60.5
2024-03-30 10:22:22,25.4,60.5
2024-03-30 10:22:42,25.4,60.5
2024-03-30 10:23:02,25.4,60.4
2024-03-30 10:23:22,25.4,60.4
2024-03-30 10:23:42,25.4,60.3
2024-03-30 10:24:02,25.4,60.3
2024-03-30 10:24:22,25.4,60.3
2024-03-30 10:24:45,25.3,60.2
2024-03-30 10:25:02,25.4,60.2
2024-03-30 10:25:22,25.4,60.2
2024-03-30 10:25:42,25.4,60.2
2024-03-30 10:26:02,25.3,60.1
2024-03-30 10:26:22,25.3,60.0
2024-03-30 10:26:42,25.3,60.1
2024-03-30 10:27:02,25.3,60.2
2024-03-30 10:27:22,25.4,60.3
2024-03-30 10:27:42,25.4,60.3
2024-03-30 10:28:02,25.4,60.3
2024-03-30 10:28:22,25.4,60.4
2024-03-30 10:28:42,25.4,60.4
2024-03-30 10:29:02,25.4,60.4
2024-03-30 10:29:22,25.3,60.4
2024-03-30 10:29:42,25.3,60.3
2024-03-30 10:30:02,25.3,60.3
2024-03-30 10:30:22,25.3,60.4
2024-03-30 10:30:42,25.3,60.3
2024-03-30 10:31:02,25.3,60.3
2024-03-30 10:31:22,25.3,60.3
2024-03-30 10:31:42,25.3,60.3
2024-03-30 10:32:02,25.3,60.3
2024-03-30 10:32:22,25.3,60.3
2024-03-30 10:32:42,25.3,60.3
2024-03-30 10:33:02,25.3,60.3
2024-03-30 10:33:22,25.3,60.3
2024-03-30 10:33:42,25.3,60.3
2024-03-30 10:34:02,25.3,60.3
2024-03-30 10:34:22,25.3,60.3
2024-03-30 10:34:42,25.3,60.3
2024-03-30 10:35:02,25.3,60.2
2024-03-30 10:35:22,25.3,60.2
2024-03-30 10:35:42,25.3,60.2
2024-03-30 10:36:02,25.3,60.2
2024-03-30 10:36:22,25.3,60.2
2024-03-30 10:36:42,25.3,60.1
2024-03-30 10:37:02,25.3,60.1
2024-03-30 10:37:22,25.3,60.1
2024-03-30 10:37:42,25.3,60.1
2024-03-30 10:38:02,25.3,60.1
2024-03-30 10:38:22,25.3,60.1
2024-03-30 10:38:42,25.3,60.1
2024-03-30 10:39:02,25.3,60.1
2024-03-30 10:39:22,25.3,60.1
2024-03-30 10:39:42,25.3,60.1
2024-03-30 10:40:02,25.3,60.1
2024-03-30 10:40:22,25.3,60.1
2024-03-30 10:40:42,25.3,60.1
2024-03-30 10:41:02,25.3,60.1
2024-03-30 10:41:22,25.3,60.2
2024-03-30 10:41:42,25.3,60.2
2024-03-30 10:42:02,25.3,60.2
2024-03-30 10:42:22,25.3,60.2
2024-03-30 10:42:42,25.3,60.2
2024-03-30 10:43:02,25.3,60.2
2024-03-30 10:43:22,25.3,60.2
2024-03-30 10:43:42,25.3,60.2
2024-03-30 10:44:02,25.3,60.2
2024-03-30 10:44:22,25.3,60.2
2024-03-30 10:44:42,25.3,60.2
2024-03-30 10:45:02,25.3,60.2
2024-03-30 10:45:22,25.3,60.2
2024-03-30 10:45:42,25.3,60.2
2024-03-30 10:46:02,25.3,60.2
2024-03-30 10:46:22,25.3,60.2
2024-03-30 10:46:42,25.3,60.2
2024-03-30 10:47:02,25.3,60.2
2024-03-30 10:47:22,25.3,60.2
2024-03-30 10:47:42,25.3,60.2
2024-03-30 10:48:02,25.3,60.2
2024-03-30 10:48:22,25.3,60.2
2024-03-30 10:48:42,25.3,60.2
2024-03-30 10:49:02,25.3,60.2
2024-03-30 10:49:22,25.3,60.2
2024-03-30 10:49:42,25.3,60.2
2024-03-30 10:50:02,25.3,60.2
2024-03-30 10:50:22,25.3,60.2
2024-03-30 10:50:42,25.3,60.2
2024-03-30 10:51:02,25.3,60.2
2024-03-30 10:51:22,25.3,60.2
2024-03-30 10:51:42,25.3,60.2
2024-03-30 10:52:02,25.3,60.2
2024-03-30 10:52:22,25.3,60.2
2024-03-30 10:52:42,25.3,60.2
2024-03-30 10:53:02,25.3,60.2
2024-03-30 10:53:22,25.3,60.3
2024-03-30 10:53:42,25.3,60.3
2024-03-30 10:54:02,25.2,60.4
2024-03-30 10:54:22,25.2,60.4
2024-03-30 10:54:42,25.2,60.4
2024-03-30 10:55:02,25.2,60.4
2024-03-30 10:55:22,25.2,60.4
2024-03-30 10:55:42,25.2,60.4
2024-03-30 10:56:02,25.2,60.5
2024-03-30 10:56:22,25.2,60.5
2024-03-30 10:56:42,25.2,60.6
2024-03-30 10:57:02,25.2,60.6
2024-03-30 10:57:22,25.3,60.5
2024-03-30 10:57:42,25.3,60.5
2024-03-30 10:58:02,25.2,60.6
2024-03-30 10:58:22,25.3,60.6
2024-03-30 10:58:42,25.3,60.6
2024-03-30 10:59:02,25.3,60.6
2024-03-30 10:59:22,25.3,60.6
2024-03-30 10:59:42,25.3,60.6
2024-03-30 11:00:02,25.3,60.6
2024-03-30 11:00:22,25.3,60.6
2024-03-30 11:00:42,25.3,60.6
2024-03-30 11:01:02,25.3,60.6
2024-03-30 11:01:22,25.3,60.6
2024-03-30 11:01:42,25.3,60.6
2024-03-30 11:02:02,25.3,60.6
2024-03-30 11:02:22,25.3,60.6
2024-03-30 11:02:42,25.3,60.7
2024-03-30 11:03:02,25.3,60.7
2024-03-30 11:03:22,25.3,60.7
2024-03-30 11:03:42,25.3,60.7
2024-03-30 11:04:02,25.3,60.7
2024-03-30 11:04:22,25.3,60.7
2024-03-30 11:04:42,25.3,60.7
2024-03-30 11:05:02,25.3,60.7
2024-03-30 11:05:22,25.3,60.7
2024-03-30 11:05:42,25.3,60.7
2024-03-30 11:06:02,25.3,60.7
2024-03-30 11:06:22,25.2,60.8
2024-03-30 11:06:42,25.2,60.8
2024-03-30 11:07:02,25.2,60.8
2024-03-30 11:07:22,25.2,60.7
2024-03-30 11:07:42,25.2,60.8
2024-03-30 11:08:02,25.2,60.8
2024-03-30 11:08:22,25.3,60.7
2024-03-30 11:08:42,25.2,60.8
2024-03-30 11:09:02,25.2,60.8
2024-03-30 11:09:22,25.2,60.8
2024-03-30 11:09:42,25.2,60.8
2024-03-30 11:10:02,25.2,60.8
2024-03-30 11:10:22,25.2,60.8
2024-03-30 11:10:42,25.2,60.9
2024-03-30 11:11:02,25.2,60.8
2024-03-30 11:11:22,25.3,60.7
2024-03-30 11:11:42,25.2,60.8
2024-03-30 11:12:02,25.2,60.8
2024-03-30 11:12:22,25.3,60.8
2024-03-30 11:12:42,25.2,60.9
2024-03-30 11:13:02,25.2,60.9
2024-03-30 11:13:22,25.2,60.9
2024-03-30 11:13:42,25.2,60.9
2024-03-30 11:14:02,25.2,60.9
2024-03-30 11:14:22,25.2,60.9
2024-03-30 11:14:42,25.2,60.9
2024-03-30 11:15:02,25.2,60.9
2024-03-30 11:15:22,25.2,60.9
2024-03-30 11:15:42,25.2,60.9
2024-03-30 11:16:02,25.2,61.0
2024-03-30 11:16:22,25.2,61.0
2024-03-30 11:16:42,25.2,60.9
2024-03-30 11:17:02,25.2,60.9
2024-03-30 11:17:22,25.2,60.9
2024-03-30 11:17:42,25.2,60.9
2024-03-30 11:18:02,25.2,60.9
2024-03-30 11:18:22,25.2,60.9
2024-03-30 11:18:42,25.2,61.0
2024-03-30 11:19:02,25.2,61.0
2024-03-30 11:19:22,25.2,61.0
2024-03-30 11:19:42,25.2,61.0
2024-03-30 11:20:02,25.3,60.9
2024-03-30 11:20:22,25.2,61.0
2024-03-30 11:20:42,25.2,60.9
2024-03-30 11:21:02,25.2,60.9
2024-03-30 11:21:22,25.2,60.9
2024-03-30 11:21:42,25.2,60.8
2024-03-30 11:22:02,25.2,60.8
2024-03-30 11:22:22,25.3,60.7
2024-03-30 11:22:42,25.2,60.7
2024-03-30 11:23:02,25.3,60.5
2024-03-30 11:23:22,25.3,60.5
2024-03-30 11:23:42,25.3,60.4
2024-03-30 11:24:02,25.3,60.4
2024-03-30 11:24:22,25.3,60.4
2024-03-30 11:24:42,25.3,60.3
2024-03-30 11:25:02,25.3,60.4
2024-03-30 11:25:22,25.3,60.4
2024-03-30 11:25:42,25.3,60.4
2024-03-30 11:26:02,25.3,60.4
2024-03-30 11:26:22,25.3,60.4
2024-03-30 11:26:42,25.3,60.3
2024-03-30 11:27:02,25.3,60.3
2024-03-30 11:27:22,25.3,60.3
2024-03-30 11:27:45,25.3,60.3
2024-03-30 11:28:02,25.3,60.2
2024-03-30 11:28:22,25.3,60.3
2024-03-30 11:28:42,25.3,60.2
2024-03-30 11:29:02,25.3,60.2
2024-03-30 11:29:22,25.3,60.2
2024-03-30 11:29:42,25.3,60.2
2024-03-30 11:30:02,25.3,60.2
2024-03-30 11:30:22,25.3,60.2
2024-03-30 11:30:42,25.3,60.2
2024-03-30 11:31:02,25.3,60.1
2024-03-30 11:31:22,25.3,60.1
2024-03-30 11:31:42,25.3,60.1
2024-03-30 11:32:02,25.3,60.2
2024-03-30 11:42:02,25.2,52.5
2024-03-30 11:42:22,25.5,60.4
2024-03-30 11:42:42,25.6,60.6
2024-03-30 11:43:02,25.8,60.1
2024-03-30 11:43:22,25.9,60.7
2024-03-30 11:43:42,25.9,59.6
2024-03-30 11:44:02,25.8,58.9
2024-03-30 11:44:22,25.8,58.3
2024-03-30 11:44:42,25.7,58.0
2024-03-30 11:45:02,25.7,57.6
2024-03-30 11:45:22,25.6,57.5
2024-03-30 11:45:42,25.6,57.5
2024-03-30 11:46:02,25.5,57.3
2024-03-30 11:46:22,25.5,57.3
2024-03-30 11:46:42,25.5,57.3
2024-03-30 11:47:02,25.5,57.3
2024-03-30 11:47:22,25.5,57.3
2024-03-30 11:47:42,25.5,57.4
2024-03-30 11:48:02,25.5,57.4
2024-03-30 11:48:22,25.5,57.4
2024-03-30 11:48:42,25.5,57.5
2024-03-30 11:49:02,25.5,57.5
2024-03-30 11:49:22,25.5,57.5
2024-03-30 11:49:42,25.5,57.7
2024-03-30 11:50:02,25.6,57.8
2024-03-30 11:50:22,25.6,57.8
2024-03-30 11:50:42,25.6,57.7
2024-03-30 11:51:02,25.6,57.6
2024-03-30 11:51:22,25.6,57.6
2024-03-30 11:51:42,25.6,57.6
2024-03-30 11:52:02,25.6,57.5
2024-03-30 11:52:22,25.6,57.5
2024-03-30 11:52:42,25.6,57.5
2024-03-30 11:53:02,25.6,57.4
2024-03-30 11:53:22,25.6,57.4
2024-03-30 11:53:42,25.5,57.4
2024-03-30 11:54:02,25.6,57.4
2024-03-30 11:54:22,25.5,57.4
2024-03-30 11:54:42,25.5,57.4
2024-03-30 11:55:02,25.5,57.4
2024-03-30 11:55:22,25.5,57.5
2024-03-30 11:55:42,25.5,57.5
2024-03-30 11:56:02,25.5,57.5
2024-03-30 11:56:22,25.5,57.5
2024-03-30 11:56:42,25.5,57.5
2024-03-30 11:57:02,25.5,57.5
2024-03-30 11:57:22,25.5,57.5
2024-03-30 11:57:42,25.5,57.5
2024-03-30 11:58:02,25.5,57.6
2024-03-30 11:58:22,25.5,57.6
2024-03-30 11:58:42,25.5,57.6
2024-03-30 11:59:02,25.5,57.6
2024-03-30 11:59:22,25.6,57.6
2024-03-30 11:59:42,25.6,57.6
2024-03-30 12:00:02,25.6,57.5
2024-03-30 12:00:22,25.6,57.4
2024-03-30 12:00:42,25.6,57.4
2024-03-30 12:01:02,25.6,57.4
2024-03-30 12:01:22,25.6,57.4
2024-03-30 12:01:42,25.6,57.4
2024-03-30 12:02:02,25.6,57.4
2024-03-30 12:02:22,25.6,57.4
2024-03-30 12:02:42,25.6,57.4
2024-03-30 12:03:02,25.6,57.5
2024-03-30 12:03:22,25.6,57.5
2024-03-30 12:03:42,25.6,57.6
2024-03-30 12:04:02,25.6,57.7
2024-03-30 12:04:22,25.6,57.7
2024-03-30 12:04:42,25.6,57.8
2024-03-30 12:05:02,25.6,57.8
2024-03-30 12:05:22,25.6,57.8
2024-03-30 12:05:42,25.6,57.9
2024-03-30 12:06:02,25.6,57.9
2024-03-30 12:06:22,25.5,57.9
2024-03-30 12:06:42,25.5,58.0
2024-03-30 12:07:02,25.5,58.0
2024-03-30 12:07:22,25.5,58.0
2024-03-30 12:07:42,25.5,58.1
2024-03-30 12:08:02,25.5,58.1
2024-03-30 12:08:22,25.5,58.1
2024-03-30 12:08:42,25.5,58.1
2024-03-30 12:09:02,25.5,58.1
2024-03-30 12:09:22,25.5,58.1
2024-03-30 12:09:42,25.5,58.1
2024-03-30 12:10:02,25.5,58.1
2024-03-30 12:10:22,25.5,58.1
2024-03-30 12:10:42,25.5,58.1
2024-03-30 12:11:02,25.5,58.1
2024-03-30 12:11:22,25.5,58.1
2024-03-30 12:11:42,25.5,58.1
2024-03-30 12:12:02,25.5,58.1
2024-03-30 12:12:22,25.5,58.2
2024-03-30 12:12:42,25.5,58.2
2024-03-30 12:13:02,25.5,58.2
2024-03-30 12:13:22,25.5,58.2
2024-03-30 12:13:42,25.5,58.2
2024-03-30 12:14:02,25.5,58.2
2024-03-30 12:14:22,25.5,58.2
2024-03-30 12:14:42,25.5,58.1
2024-03-30 12:15:02,25.5,58.2
2024-03-30 12:15:22,25.5,58.2
2024-03-30 12:15:42,25.5,58.2
2024-03-30 12:16:02,25.5,58.1
2024-03-30 12:16:22,25.5,58.2
2024-03-30 12:16:42,25.5,58.2
2024-03-30 12:17:02,25.5,58.2
2024-03-30 12:17:22,25.5,58.2
2024-03-30 12:17:42,25.5,58.2
2024-03-30 12:18:02,25.5,58.2
2024-03-30 12:18:22,25.5,58.2
2024-03-30 12:18:42,25.5,58.3
2024-03-30 12:19:02,25.5,58.3
2024-03-30 12:19:22,25.5,58.3
2024-03-30 12:19:42,25.5,58.3
2024-03-30 12:20:02,25.5,58.3
2024-03-30 12:20:22,25.5,58.4
2024-03-30 12:20:42,25.5,58.4
2024-03-30 12:21:02,25.5,58.3
2024-03-30 12:21:22,25.5,58.3
2024-03-30 12:21:42,25.5,58.3
2024-03-30 12:22:02,25.5,58.3
2024-03-30 12:22:22,25.5,58.3
2024-03-30 12:22:42,25.5,58.3
2024-03-30 12:23:02,25.5,58.3
2024-03-30 12:23:22,25.5,58.3
2024-03-30 12:23:42,25.5,58.3
2024-03-30 12:24:02,25.5,58.3
2024-03-30 12:24:22,25.5,58.3
2024-03-30 12:24:42,25.5,58.3
2024-03-30 12:25:02,25.5,58.3
2024-03-30 12:25:22,25.5,58.3
2024-03-30 12:25:42,25.5,58.3
2024-03-30 12:26:02,25.5,58.3
2024-03-30 12:26:22,25.5,58.2
2024-03-30 12:26:42,25.5,58.2
2024-03-30 12:27:02,25.5,58.2
2024-03-30 12:27:22,25.5,58.3
2024-03-30 12:27:42,25.5,58.3
2024-03-30 12:28:02,25.5,58.3
2024-03-30 12:28:22,25.5,58.3
2024-03-30 12:28:42,25.5,58.2
2024-03-30 12:29:02,25.5,58.2
2024-03-30 12:29:22,25.5,58.2
2024-03-30 12:29:42,25.5,58.3
2024-03-30 12:30:02,25.5,58.2
2024-03-30 12:30:22,25.5,58.2
2024-03-30 12:30:42,25.5,58.2
2024-03-30 12:31:02,25.5,58.2
2024-03-30 12:31:22,25.6,58.2
2024-03-30 12:31:42,25.5,58.2
2024-03-30 12:32:02,25.5,58.2
2024-03-30 12:32:22,25.5,58.2
2024-03-30 12:32:42,25.5,58.2
2024-03-30 12:33:02,25.5,58.2
2024-03-30 12:33:22,25.5,58.2
2024-03-30 12:33:42,25.5,58.1
2024-03-30 12:34:02,25.5,58.1
2024-03-30 12:34:22,25.5,58.1
2024-03-30 12:34:42,25.5,58.1
2024-03-30 12:35:02,25.5,58.1
2024-03-30 12:35:22,25.5,58.1
2024-03-30 12:35:42,25.4,58.2
2024-03-30 12:36:02,25.4,58.2
2024-03-30 12:36:22,25.4,58.2
2024-03-30 12:36:42,25.4,58.2
2024-03-30 12:37:02,25.4,58.2
2024-03-30 12:37:22,25.4,58.2
2024-03-30 12:37:42,25.4,58.2
2024-03-30 12:38:02,25.4,58.2
2024-03-30 12:38:22,25.4,58.2
2024-03-30 12:38:42,25.4,58.2
2024-03-30 12:39:02,25.4,58.2
2024-03-30 12:39:22,25.4,58.2
2024-03-30 12:39:42,25.4,58.2
2024-03-30 12:40:02,25.4,58.1
2024-03-30 12:40:22,25.4,58.1
2024-03-30 12:40:42,25.4,58.1
2024-03-30 12:41:02,25.4,58.2
2024-03-30 12:41:22,25.4,58.2
2024-03-30 12:41:42,25.4,58.2
2024-03-30 12:42:02,25.4,58.2
2024-03-30 12:42:22,25.4,58.2
2024-03-30 12:42:42,25.4,58.2
2024-03-30 12:43:02,25.4,58.3
2024-03-30 12:43:22,25.4,58.3
2024-03-30 12:43:42,25.4,58.3
2024-03-30 12:44:02,25.4,58.3
2024-03-30 12:44:22,25.4,58.4
2024-03-30 12:44:42,25.5,58.2
2024-03-30 12:45:02,25.5,58.2
2024-03-30 12:45:22,25.5,58.1
2024-03-30 12:45:42,25.5,58.1
2024-03-30 12:46:02,25.5,58.0
2024-03-30 12:46:22,25.4,58.1
2024-03-30 12:46:42,25.4,58.1
2024-03-30 12:47:02,25.4,58.0
2024-03-30 12:47:22,25.4,58.0
2024-03-30 12:47:42,25.4,58.0
2024-03-30 12:48:02,25.5,57.8
2024-03-30 12:48:22,25.4,57.9
2024-03-30 12:48:42,25.5,57.8
2024-03-30 12:49:02,25.5,57.8
2024-03-30 12:49:22,25.5,57.8
2024-03-30 12:49:42,25.4,57.9
2024-03-30 12:50:02,25.5,57.7
2024-03-30 12:50:22,25.4,57.8
2024-03-30 12:50:42,25.4,57.8
2024-03-30 12:51:02,25.5,57.7
2024-03-30 12:51:22,25.5,57.7
2024-03-30 12:51:42,25.5,57.7
2024-03-30 12:52:02,25.4,57.8
2024-03-30 12:52:22,25.4,57.7
2024-03-30 12:52:42,25.4,57.7
2024-03-30 12:53:02,25.4,57.7
2024-03-30 12:53:22,25.4,57.7
2024-03-30 12:53:42,25.4,57.7
2024-03-30 12:54:02,25.4,57.7
2024-03-30 12:54:22,25.5,57.6
2024-03-30 12:54:42,25.4,57.7
2024-03-30 12:55:02,25.4,57.7
2024-03-30 12:55:22,25.4,57.7
2024-03-30 12:55:42,25.4,57.7
2024-03-30 12:56:02,25.5,57.6
2024-03-30 12:56:22,25.5,57.6
2024-03-30 12:56:42,25.5,57.6
2024-03-30 12:57:02,25.5,57.6
2024-03-30 12:57:22,25.5,57.5
2024-03-30 12:57:42,25.5,57.5
2024-03-30 12:58:02,25.5,57.6
2024-03-30 12:58:22,25.5,57.6
2024-03-30 12:58:42,25.5,57.5
2024-03-30 12:59:02,25.5,57.5
2024-03-30 12:59:22,25.5,57.5
2024-03-30 12:59:42,25.5,57.5
2024-03-30 13:00:02,25.5,57.5
2024-03-30 13:00:22,25.5,57.6
2024-03-30 13:00:42,25.5,57.6
2024-03-30 13:01:02,25.5,57.6
2024-03-30 13:01:22,25.5,57.6
2024-03-30 13:01:42,25.5,57.6
2024-03-30 13:02:02,25.5,57.7
2024-03-30 13:02:22,25.5,58.6
2024-03-30 13:02:42,25.5,57.7
2024-03-30 13:03:02,25.5,57.7
2024-03-30 13:03:22,25.5,57.7
2024-03-30 13:03:42,25.5,57.7
2024-03-30 13:04:02,25.5,57.7
2024-03-30 13:04:22,25.5,57.7
2024-03-30 13:04:42,25.5,57.7
2024-03-30 13:05:02,25.5,57.8
2024-03-30 13:05:22,25.5,57.8
2024-03-30 13:05:42,25.5,57.8
2024-03-30 13:06:02,25.5,57.9
2024-03-30 13:06:22,25.5,57.9
2024-03-30 13:06:42,25.4,58.1
2024-03-30 13:07:02,25.5,58.0
2024-03-30 13:07:22,25.5,58.0
2024-03-30 13:07:42,25.5,58.0
2024-03-30 13:08:02,25.5,58.0
2024-03-30 13:08:22,25.5,58.1
2024-03-30 13:08:42,25.5,58.1
2024-03-30 13:09:02,25.5,58.1
2024-03-30 13:09:22,25.5,58.1
2024-03-30 13:09:42,25.5,58.2
2024-03-30 13:10:02,25.5,58.2
2024-03-30 13:10:22,25.5,58.2
2024-03-30 13:10:42,25.5,58.2
2024-03-30 13:11:02,25.5,58.3
2024-03-30 13:11:22,25.5,58.3
2024-03-30 13:11:42,25.5,58.4
2024-03-30 13:12:02,25.5,58.4
2024-03-30 13:12:22,25.5,58.4
2024-03-30 13:12:42,25.5,58.4
2024-03-30 13:13:02,25.5,58.4
2024-03-30 13:13:22,25.5,58.4
2024-03-30 13:13:42,25.5,58.4
2024-03-30 13:14:02,25.5,58.4
2024-03-30 13:14:22,25.5,58.5
2024-03-30 13:14:42,25.5,58.5
2024-03-30 13:15:02,25.5,58.5
2024-03-30 13:15:22,25.5,58.5
2024-03-30 13:15:42,25.5,58.5
2024-03-30 13:16:02,25.5,58.5
2024-03-30 13:16:22,25.5,58.5
2024-03-30 13:16:42,25.5,58.4
2024-03-30 13:17:02,25.5,58.4
2024-03-30 13:17:22,25.5,58.5
2024-03-30 13:17:42,25.5,58.7
2024-03-30 13:18:02,25.5,58.8
2024-03-30 13:18:22,25.5,58.9
2024-03-30 13:18:42,25.5,58.9
2024-03-30 13:19:02,25.5,58.9
2024-03-30 13:19:22,25.5,58.9
2024-03-30 13:19:42,25.5,58.9
2024-03-30 13:20:02,25.5,58.8
2024-03-30 13:20:22,25.5,58.8
2024-03-30 13:20:42,25.5,58.8
2024-03-30 13:21:02,25.5,58.8
2024-03-30 13:21:22,25.5,58.8
2024-03-30 13:21:42,25.5,58.8
2024-03-30 13:22:02,25.5,58.8
2024-03-30 13:22:22,25.5,58.8
2024-03-30 13:22:42,25.5,58.8
2024-03-30 13:23:02,25.5,58.8
2024-03-30 13:23:22,25.5,58.9
2024-03-30 13:23:42,25.5,58.9
2024-03-30 13:24:02,25.5,58.9
2024-03-30 13:24:22,25.5,58.9
2024-03-30 13:24:42,25.5,58.9
2024-03-30 13:25:02,25.5,59.0
2024-03-30 13:25:22,25.5,58.9
2024-03-30 13:25:42,25.5,58.9
2024-03-30 13:26:02,25.5,58.9
2024-03-30 13:26:22,25.5,58.9
2024-03-30 13:26:42,25.5,58.9
2024-03-30 13:27:02,25.6,58.9
2024-03-30 13:27:22,25.5,58.9
2024-03-30 13:27:42,25.5,58.8
2024-03-30 13:28:02,25.5,58.9
2024-03-30 13:28:22,25.5,58.8
